order_id,customer_id,order_date,channel,category,price,discount,is_returned,days_to_return,return_date
1350,470,2024-03-10,Online,Shoes,160.64,20,0,,
1351,471,2024-09-01,Store,Shoes,64.58,0,1,3,2024-09-04
1352,471,2024-07-14,Online,Shoes,124.65,10,0,,
1353,471,2024-08-17,Store,Dresses,69.42,0,0,,
1354,471,2024-06-15,Online,Accessories,114.94,0,0,,
1355,472,2024-11-12,Online,Accessories,188.36,10,0,,
1356,472,2024-02-02,Online,Dresses,73.26,0,0,,
1357,472,2024-11-28,Online,Tops,59.36,0,0,,
1358,472,2024-01-23,Online,Accessories,38.13,0,0,,
1359,473,2024-10-10,Online,Accessories,111.73,10,1,10,2024-10-20
1360,473,2024-03-21,Store,Shoes,166.61,0,0,,
1361,473,2024-07-15,Online,Accessories,12.44,10,1,12,2024-07-27
1362,474,2024-05-09,Online,Tops,111.74,20,0,,
1363,475,2024-09-21,Store,Tops,108.86,20,1,27,2024-10-18
1364,475,2024-12-15,Store,Shoes,164.11,0,0,,
1365,475,2024-04-15,Online,Dresses,86.95,20,1,10,2024-04-25
1366,476,2024-01-15,Online,Tops,187.68,0,0,,
1367,476,2024-05-26,Online,Accessories,137.38,0,0,,
1368,476,2024-10-03,Online,Shoes,33.02,0,0,,
1369,476,2024-07-19,Online,Accessories,89.09,0,1,3,2024-07-22
1370,476,2024-11-21,Online,Shoes,92.06,0,0,,
1371,477,2024-06-27,Online,Accessories,106.55,10,1,8,2024-07-05
1372,477,2024-06-01,Store,Tops,80.36,0,0,,
1373,477,2024-12-10,Store,Shoes,54.45,0,0,,
1374,478,2024-08-04,Online,Tops,38.94,0,0,,
1375,478,2024-06-17,Online,Dresses,73.9,0,1,22,2024-07-09
1376,478,2024-11-10,Online,Shoes,44.32,0,0,,
1377,478,2024-06-04,Online,Dresses,49.12,0,0,,
1378,478,2024-12-20,Store,Accessories,187.03,0,0,,
1379,479,2024-06-11,Online,Dresses,107.03,0,0,,
1380,479,2024-01-20,Online,Shoes,101.85,0,0,,
1381,479,2024-04-13,Online,Tops,110.58,0,1,11,2024-04-24
1382,479,2024-09-09,Online,Tops,129.49,10,0,,
1383,479,2024-08-23,Online,Dresses,62.08,10,0,,
1384,480,2024-07-08,Store,Tops,195.79,0,0,,
1385,481,2024-02-22,Online,Accessories,153.46,10,0,,
1386,481,2024-06-20,Online,Accessories,164.31,10,0,,
1387,481,2024-12-12,Online,Tops,176.79,0,1,24,2025-01-05
1388,482,2024-03-13,Online,Dresses,142.63,10,0,,
1389,482,2024-04-11,Online,Accessories,91.15,0,0,,
1390,482,2024-07-29,Online,Dresses,70.28,10,0,,
1391,482,2024-09-22,Store,Dresses,164.27,10,0,,
1392,482,2024-03-24,Online,Dresses,155.03,0,0,,
1393,483,2024-09-07,Store,Tops,153.02,0,0,,
1394,483,2024-09-20,Online,Dresses,165.69,0,1,22,2024-10-12
1395,483,2024-02-28,Online,Accessories,81.27,0,0,,
1396,483,2024-09-02,Online,Accessories,187.28,10,0,,
1397,483,2024-04-01,Online,Shoes,181.54,10,1,20,2024-04-21
1398,484,2024-08-21,Online,Shoes,132.1,10,0,,
1399,484,2024-03-15,Online,Shoes,167.31,10,1,10,2024-03-25
1400,484,2024-11-08,Online,Shoes,111.96,20,0,,
1401,484,2024-02-15,Online,Dresses,67.61,0,0,,
1402,485,2024-01-08,Online,Tops,172.38,10,0,,
1403,486,2024-05-29,Online,Shoes,186.42,0,1,24,2024-06-22
1404,487,2024-12-03,Store,Dresses,165.96,0,0,,
1405,488,2024-10-09,Online,Dresses,155.69,0,1,22,2024-10-31
1406,489,2024-09-27,Online,Dresses,29.24,10,0,,
1407,489,2024-05-10,Online,Dresses,63.14,0,0,,
1408,489,2024-10-05,Online,Tops,55.86,0,0,,
1409,489,2024-11-02,Store,Dresses,114.63,10,0,,
1410,489,2024-07-09,Store,Dresses,124.72,0,0,,
1411,490,2024-10-26,Store,Dresses,10.55,0,1,25,2024-11-20
1412,490,2024-04-14,Online,Tops,130.87,0,1,22,2024-05-06
1413,490,2024-05-19,Store,Shoes,95.24,0,0,,
1414,491,2024-01-25,Store,Dresses,106.1,0,0,,
1415,491,2024-11-01,Store,Dresses,140.76,10,0,,
1416,491,2024-01-14,Online,Dresses,95.04,10,0,,
1417,491,2024-04-14,Store,Accessories,61.83,0,0,,
1418,492,2024-01-14,Online,Shoes,183.06,20,0,,
1419,493,2024-06-20,Online,Dresses,34.89,10,0,,
1420,493,2024-12-04,Online,Shoes,39.42,0,0,,
1421,494,2024-11-23,Online,Tops,194.86,0,1,13,2024-12-06
1422,495,2024-11-16,Online,Accessories,131.11,0,1,13,2024-11-29
1423,495,2024-12-02,Online,Tops,155.37,0,0,,
1424,495,2024-07-12,Online,Tops,122.12,0,0,,
1425,495,2024-08-01,Online,Dresses,198.97,0,0,,
1426,495,2024-05-07,Online,Dresses,18.2,0,0,,
1427,496,2024-09-10,Store,Accessories,54.96,10,0,,
1428,496,2024-04-13,Online,Shoes,192.21,10,0,,
1429,496,2024-10-02,Online,Accessories,15.36,0,0,,
1430,496,2024-09-09,Online,Shoes,50.29,0,0,,
1431,496,2024-10-25,Online,Tops,159.66,0,0,,
1432,497,2024-08-18,Online,Tops,31.52,10,0,,
1433,498,2024-08-05,Online,Tops,23.26,0,1,20,2024-08-25
1434,498,2024-12-28,Store,Shoes,97.57,10,0,,
1435,498,2024-12-24,Store,Shoes,150.32,10,0,,
1436,498,2024-09-21,Store,Dresses,33.99,20,0,,
1437,499,2024-10-03,Store,Tops,18.82,10,0,,
1438,500,2024-12-18,Online,Accessories,29.75,20,0,,
1439,500,2024-04-27,Store,Accessories,166.32,0,1,3,2024-04-30
1440,500,2024-09-27,Store,Dresses,120.38,10,1,17,2024-10-14
1441,500,2024-01-26,Store,Dresses,142.87,10,0,,
1442,500,2024-05-02,Online,Accessories,97.07,0,0,,
1443,501,2024-01-13,Store,Accessories,81.89,10,0,,
1444,501,2024-07-29,Online,Dresses,198.42,10,1,19,2024-08-17
1445,501,2024-12-21,Online,Dresses,196.48,0,0,,
1446,501,2024-05-02,Store,Shoes,100.82,0,0,,
1447,501,2024-09-14,Online,Dresses,58.41,20,0,,
1448,502,2024-03-29,Store,Dresses,43.52,10,0,,
1449,502,2024-07-14,Online,Accessories,98.45,0,1,23,2024-08-06
1450,502,2024-12-04,Online,Shoes,176.25,0,0,,
1451,503,2024-06-17,Online,Dresses,58.03,0,0,,
1452,504,2024-09-06,Store,Shoes,42.45,0,0,,
1453,504,2024-10-22,Store,Dresses,126.21,0,0,,
1454,504,2024-11-08,Online,Accessories,183.33,20,1,8,2024-11-16
1455,504,2024-04-19,Online,Tops,67.43,10,0,,
1456,505,2024-03-13,Online,Dresses,190.01,0,0,,
1457,505,2024-07-26,Online,Accessories,18.75,0,1,2,2024-07-28
1458,505,2024-01-31,Online,Dresses,126.5,10,1,19,2024-02-19
1459,505,2024-08-04,Online,Tops,158.12,0,0,,
1460,505,2024-12-21,Online,Accessories,166.84,0,1,8,2024-12-29
1461,506,2024-03-05,Store,Dresses,93.64,10,0,,
1462,506,2024-12-31,Store,Shoes,85.04,0,0,,
1463,507,2024-08-27,Store,Dresses,58.7,0,0,,
1464,507,2024-04-27,Online,Shoes,163.12,0,0,,
1465,508,2024-05-07,Online,Dresses,33.97,0,1,24,2024-05-31
1466,508,2024-03-04,Online,Tops,23.63,10,1,15,2024-03-19
1467,508,2024-02-29,Store,Dresses,125.14,0,0,,
1468,509,2024-02-28,Store,Dresses,49.49,0,0,,
1469,509,2024-02-17,Online,Accessories,115.42,0,0,,
1470,510,2024-10-07,Online,Shoes,195.87,0,0,,
1471,511,2024-01-02,Store,Dresses,91.76,0,0,,
1472,511,2024-09-29,Online,Tops,183.61,10,1,10,2024-10-09
1473,511,2024-02-26,Online,Dresses,15.93,20,0,,
1474,511,2024-09-27,Store,Accessories,78.89,0,0,,
1475,512,2024-07-10,Online,Shoes,32.79,0,1,6,2024-07-16
1476,512,2024-07-19,Online,Dresses,125.46,0,1,4,2024-07-23
1477,512,2024-09-27,Online,Accessories,151.14,10,1,7,2024-10-04
1478,512,2024-01-31,Online,Shoes,119.47,0,1,19,2024-02-19
1479,512,2024-08-24,Online,Dresses,76.94,0,0,,
1480,513,2024-11-03,Online,Accessories,37.1,0,0,,
1481,513,2024-11-05,Online,Dresses,107.39,0,0,,
1482,513,2024-12-26,Online,Dresses,144.26,20,0,,
1483,513,2024-02-06,Online,Accessories,104.3,0,0,,
1484,514,2024-08-15,Online,Dresses,189.7,0,0,,
1485,514,2024-02-27,Online,Tops,96.23,0,1,27,2024-03-25
1486,515,2024-11-17,Online,Shoes,39.29,10,0,,
1487,515,2024-07-07,Online,Accessories,138.1,10,1,2,2024-07-09
1488,515,2024-05-05,Online,Dresses,59.97,0,1,18,2024-05-23
1489,515,2024-06-06,Online,Accessories,139.85,10,1,4,2024-06-10
1490,515,2024-02-23,Online,Shoes,169.85,0,0,,
1491,516,2024-07-21,Online,Shoes,195.42,0,1,1,2024-07-22
1492,516,2024-10-13,Online,Shoes,121.96,0,1,4,2024-10-17
1493,517,2024-04-16,Store,Dresses,180.06,10,0,,
1494,517,2024-10-31,Online,Dresses,141.22,0,0,,
1495,517,2024-09-10,Online,Tops,107.5,0,0,,
1496,517,2024-08-03,Online,Dresses,27.01,0,0,,
1497,517,2024-02-14,Online,Dresses,67.92,10,1,25,2024-03-10
1498,518,2024-03-07,Online,Tops,32.07,10,1,9,2024-03-16
1499,518,2024-11-20,Online,Tops,89.0,0,0,,
1500,518,2024-09-16,Online,Tops,68.83,10,0,,
1501,519,2024-05-08,Online,Dresses,92.02,10,0,,
1502,519,2024-01-01,Store,Dresses,173.55,0,0,,
1503,520,2024-07-07,Store,Shoes,24.28,0,0,,
1504,520,2024-08-06,Store,Tops,144.51,0,0,,
1505,520,2024-05-30,Online,Dresses,32.09,0,0,,
1506,520,2024-02-10,Online,Shoes,124.76,10,1,23,2024-03-04
1507,521,2024-08-31,Online,Accessories,199.3,10,0,,
1508,521,2024-05-21,Store,Dresses,82.87,10,1,15,2024-06-05
1509,521,2024-02-24,Store,Accessories,73.49,10,0,,
1510,521,2024-07-16,Online,Accessories,107.42,0,1,4,2024-07-20
1511,522,2024-02-21,Online,Shoes,113.39,0,0,,
1512,522,2024-07-05,Online,Shoes,147.84,0,1,1,2024-07-06
1513,522,2024-04-18,Online,Dresses,176.77,10,1,17,2024-05-05
1514,522,2024-04-29,Online,Tops,187.33,10,0,,
1515,522,2024-07-07,Online,Tops,173.61,0,0,,
1516,523,2024-04-22,Online,Tops,86.92,0,0,,
1517,524,2024-04-30,Online,Shoes,52.8,10,0,,
1518,524,2024-02-08,Online,Shoes,116.68,0,1,25,2024-03-04
1519,524,2024-01-16,Store,Accessories,192.7,10,0,,
1520,524,2024-03-22,Store,Tops,114.36,10,1,26,2024-04-17
1521,524,2024-11-24,Online,Accessories,147.02,10,0,,
1522,525,2024-11-29,Store,Shoes,121.22,0,0,,
1523,525,2024-05-20,Online,Tops,26.08,0,1,27,2024-06-16
1524,526,2024-03-25,Store,Tops,167.08,10,0,,
1525,526,2024-10-07,Online,Shoes,156.64,0,0,,
1526,526,2024-08-20,Online,Shoes,97.2,0,0,,
1527,527,2024-12-15,Online,Accessories,189.68,0,0,,
1528,527,2024-08-15,Store,Dresses,129.81,0,0,,
1529,527,2024-06-21,Online,Tops,164.01,10,1,7,2024-06-28
1530,527,2024-12-20,Online,Accessories,146.92,0,0,,
1531,528,2024-01-11,Store,Tops,62.21,10,0,,
1532,528,2024-01-19,Store,Tops,38.14,10,0,,
1533,528,2024-07-10,Online,Tops,120.35,10,0,,
1534,528,2024-12-01,Online,Dresses,137.64,0,0,,
1535,529,2024-01-09,Online,Dresses,102.95,0,0,,
1536,530,2024-05-04,Online,Dresses,94.43,20,1,9,2024-05-13
1537,530,2024-01-05,Store,Shoes,199.54,10,0,,
1538,531,2024-05-15,Online,Dresses,149.62,0,0,,
1539,531,2024-12-03,Store,Accessories,181.77,0,0,,
1540,531,2024-08-18,Online,Tops,177.37,10,0,,
1541,531,2024-11-29,Online,Accessories,178.76,10,0,,
1542,531,2024-05-29,Online,Tops,131.32,0,0,,
1543,532,2024-03-04,Store,Dresses,173.6,0,0,,
1544,532,2024-06-17,Store,Dresses,107.55,10,0,,
1545,532,2024-07-28,Store,Accessories,119.61,0,0,,
1546,532,2024-02-25,Online,Accessories,169.2,10,0,,
1547,532,2024-04-03,Online,Dresses,20.7,0,0,,
1548,533,2024-11-28,Online,Shoes,77.6,0,0,,
1549,534,2024-08-02,Online,Dresses,70.72,0,1,20,2024-08-22
1550,535,2024-09-01,Store,Accessories,164.34,10,0,,
1551,535,2024-09-24,Store,Dresses,147.04,0,0,,
1552,536,2024-03-09,Online,Dresses,137.53,0,0,,
1553,536,2024-07-31,Online,Tops,88.88,10,1,27,2024-08-27
1554,536,2024-10-14,Online,Shoes,195.12,20,0,,
1555,536,2024-06-02,Store,Dresses,193.29,0,0,,
1556,536,2024-05-10,Online,Tops,126.83,0,0,,
1557,537,2024-01-30,Store,Accessories,42.19,10,0,,
1558,537,2024-10-22,Store,Shoes,150.29,0,0,,
1559,537,2024-09-15,Online,Accessories,34.1,0,1,11,2024-09-26
1560,537,2024-12-30,Online,Tops,60.28,10,0,,
1561,537,2024-01-05,Store,Accessories,116.48,10,1,25,2024-01-30
1562,538,2024-12-04,Online,Tops,101.11,0,0,,
1563,538,2024-01-09,Online,Shoes,93.06,0,0,,
1564,538,2024-11-25,Online,Dresses,37.47,10,0,,
1565,538,2024-12-30,Online,Accessories,115.27,20,0,,
1566,539,2024-02-09,Online,Accessories,90.67,20,0,,
1567,539,2024-04-16,Store,Shoes,36.81,0,0,,
1568,539,2024-12-11,Online,Accessories,130.43,20,1,20,2024-12-31
1569,539,2024-02-28,Store,Tops,24.95,10,0,,
1570,539,2024-02-25,Store,Tops,198.05,0,0,,
1571,540,2024-10-07,Online,Dresses,67.5,10,0,,
1572,540,2024-09-05,Online,Tops,34.36,0,1,25,2024-09-30
1573,541,2024-06-18,Store,Shoes,192.66,10,1,8,2024-06-26
1574,542,2024-04-25,Online,Tops,26.67,0,1,13,2024-05-08
1575,542,2024-07-06,Store,Accessories,128.69,0,0,,
1576,543,2024-09-25,Store,Shoes,99.3,10,0,,
1577,543,2024-10-11,Online,Shoes,53.66,10,1,12,2024-10-23
1578,543,2024-04-10,Store,Accessories,93.1,20,0,,
1579,544,2024-10-07,Online,Accessories,189.5,0,1,8,2024-10-15
1580,544,2024-07-29,Store,Dresses,14.63,0,0,,
1581,544,2024-02-02,Online,Accessories,187.45,0,0,,
1582,544,2024-10-10,Store,Accessories,139.37,0,0,,
1583,545,2024-05-23,Store,Dresses,197.41,0,0,,
1584,546,2024-11-20,Online,Tops,57.05,0,1,1,2024-11-21
1585,546,2024-06-03,Online,Dresses,88.89,10,1,8,2024-06-11
1586,546,2024-08-12,Online,Accessories,108.03,0,0,,
1587,546,2024-12-18,Online,Accessories,117.69,0,0,,
1588,547,2024-08-13,Online,Shoes,115.78,10,0,,
1589,548,2024-02-04,Online,Tops,116.53,0,0,,
1590,548,2024-06-08,Online,Accessories,49.18,10,0,,
1591,548,2024-07-09,Online,Accessories,125.08,10,1,10,2024-07-19
1592,548,2024-07-24,Online,Accessories,93.51,0,0,,
1593,549,2024-04-20,Store,Tops,168.11,0,1,24,2024-05-14
1594,549,2024-10-27,Online,Shoes,132.69,0,0,,
1595,550,2024-10-22,Online,Dresses,90.01,0,0,,
1596,550,2024-11-28,Online,Accessories,47.37,0,1,3,2024-12-01
1597,550,2024-03-20,Online,Tops,129.18,0,0,,
1598,550,2024-10-14,Online,Shoes,75.71,0,0,,
1599,551,2024-09-20,Store,Accessories,188.63,10,0,,
1600,551,2024-07-12,Store,Dresses,134.22,0,0,,
1601,552,2024-08-31,Online,Shoes,96.87,0,0,,
1602,552,2024-04-01,Online,Dresses,166.3,0,0,,
1603,552,2024-04-16,Store,Dresses,86.03,0,0,,
1604,552,2024-09-03,Online,Dresses,103.22,10,0,,
1605,553,2024-12-23,Online,Accessories,88.93,0,1,20,2025-01-12
1606,553,2024-04-06,Online,Accessories,154.21,0,1,22,2024-04-28
1607,553,2024-07-11,Store,Tops,65.54,10,0,,
1608,553,2024-04-01,Online,Accessories,137.14,10,0,,
1609,553,2024-01-15,Online,Dresses,125.72,10,0,,
1610,554,2024-12-08,Online,Dresses,88.08,10,0,,
1611,554,2024-12-16,Online,Tops,70.04,0,1,24,2025-01-09
1612,555,2024-05-08,Online,Dresses,156.78,0,1,2,2024-05-10
1613,555,2024-05-21,Store,Accessories,123.38,0,0,,
1614,555,2024-06-09,Online,Accessories,76.76,20,1,19,2024-06-28
1615,556,2024-06-30,Store,Dresses,37.57,20,0,,
1616,556,2024-06-21,Online,Shoes,160.05,10,0,,
1617,557,2024-06-12,Online,Shoes,124.57,0,1,11,2024-06-23
1618,557,2024-05-10,Store,Tops,137.18,10,0,,
1619,558,2024-09-06,Store,Tops,69.84,0,0,,
1620,558,2024-11-19,Store,Tops,15.88,0,0,,
1621,558,2024-06-06,Online,Accessories,180.07,20,0,,
1622,559,2024-06-06,Online,Shoes,108.09,0,0,,
1623,559,2024-11-24,Store,Shoes,61.4,10,0,,
1624,559,2024-07-15,Online,Accessories,94.97,0,1,6,2024-07-21
1625,560,2024-09-25,Store,Accessories,66.56,10,1,11,2024-10-06
1626,560,2024-04-04,Online,Shoes,183.53,10,0,,
1627,561,2024-07-12,Online,Tops,59.31,0,1,14,2024-07-26
1628,561,2024-07-30,Store,Shoes,140.58,0,0,,
1629,562,2024-09-05,Online,Tops,153.74,0,0,,
1630,562,2024-03-28,Online,Shoes,169.49,0,0,,
1631,563,2024-08-15,Online,Shoes,86.29,0,1,2,2024-08-17
1632,563,2024-01-31,Online,Tops,179.88,0,0,,
1633,563,2024-05-10,Online,Shoes,88.0,0,0,,
1634,563,2024-06-10,Store,Dresses,157.55,10,1,20,2024-06-30
1635,563,2024-12-29,Online,Shoes,160.84,10,0,,
1636,564,2024-03-22,Online,Shoes,75.83,20,1,7,2024-03-29
1637,564,2024-05-24,Online,Shoes,17.79,10,0,,
1638,564,2024-02-02,Online,Accessories,61.56,0,1,24,2024-02-26
1639,564,2024-03-16,Online,Dresses,31.43,10,0,,
1640,564,2024-11-14,Online,Dresses,157.02,0,1,26,2024-12-10
1641,565,2024-05-12,Online,Tops,173.41,0,0,,
1642,565,2024-01-04,Store,Accessories,188.23,0,0,,
1643,565,2024-03-06,Online,Dresses,165.85,0,0,,
1644,565,2024-12-08,Online,Shoes,145.93,0,0,,
1645,566,2024-07-04,Online,Accessories,111.25,20,1,12,2024-07-16
1646,567,2024-08-02,Online,Tops,50.62,0,0,,
1647,568,2024-02-17,Online,Accessories,148.64,0,1,5,2024-02-22
1648,568,2024-03-08,Online,Dresses,94.23,0,0,,
1649,568,2024-09-18,Online,Tops,182.01,0,1,8,2024-09-26
1650,568,2024-05-04,Store,Accessories,121.1,10,0,,
1651,569,2024-11-27,Online,Tops,191.34,20,0,,
1652,569,2024-04-24,Online,Tops,151.04,10,0,,
1653,570,2024-01-16,Store,Shoes,136.04,0,0,,
1654,570,2024-01-19,Store,Dresses,56.01,0,0,,
1655,571,2024-04-21,Online,Dresses,139.04,20,0,,
1656,572,2024-10-07,Online,Shoes,34.12,20,0,,
1657,572,2024-03-01,Online,Shoes,157.89,10,0,,
1658,572,2024-01-05,Online,Tops,139.48,0,0,,
1659,572,2024-11-19,Online,Dresses,112.41,0,0,,
1660,573,2024-05-04,Store,Accessories,16.88,0,0,,
1661,573,2024-07-09,Online,Accessories,70.98,0,0,,
1662,574,2024-05-11,Online,Tops,30.06,10,1,16,2024-05-27
1663,574,2024-04-08,Store,Tops,33.98,10,0,,
1664,574,2024-02-28,Store,Shoes,103.37,10,0,,
1665,575,2024-06-23,Online,Shoes,19.93,10,0,,
1666,576,2024-12-14,Online,Tops,133.66,0,0,,
1667,576,2024-11-06,Online,Dresses,64.75,0,0,,
1668,576,2024-02-20,Online,Tops,28.01,0,0,,
1669,577,2024-08-22,Online,Dresses,74.68,20,0,,
1670,578,2024-09-09,Online,Tops,79.32,10,0,,
1671,579,2024-11-01,Online,Shoes,53.84,0,1,10,2024-11-11
1672,580,2024-08-03,Online,Tops,46.34,0,1,5,2024-08-08
1673,580,2024-01-18,Online,Shoes,136.17,0,1,11,2024-01-29
1674,580,2024-01-01,Online,Shoes,176.24,10,0,,
1675,580,2024-09-19,Store,Dresses,180.64,10,0,,
1676,580,2024-10-30,Online,Tops,140.84,20,1,26,2024-11-25
1677,581,2024-10-24,Store,Dresses,46.59,0,0,,
1678,581,2024-02-04,Online,Shoes,114.75,0,0,,
1679,581,2024-09-07,Store,Accessories,109.78,0,0,,
1680,581,2024-05-28,Online,Dresses,122.18,0,0,,
1681,581,2024-10-14,Online,Shoes,160.61,10,1,12,2024-10-26
1682,582,2024-08-14,Store,Shoes,135.47,10,1,21,2024-09-04
1683,582,2024-11-13,Online,Dresses,78.38,10,1,16,2024-11-29
1684,583,2024-10-17,Store,Tops,162.57,10,1,14,2024-10-31
1685,583,2024-08-31,Online,Tops,173.37,0,1,21,2024-09-21
1686,583,2024-05-14,Online,Tops,49.93,0,0,,
1687,584,2024-02-27,Store,Accessories,165.21,0,1,27,2024-03-25
1688,584,2024-06-15,Online,Dresses,126.18,10,1,4,2024-06-19
1689,584,2024-06-30,Store,Accessories,23.23,0,0,,
1690,585,2024-12-21,Store,Accessories,16.39,0,0,,
1691,586,2024-12-18,Online,Tops,195.44,10,0,,
1692,586,2024-08-18,Store,Accessories,170.99,0,0,,
1693,586,2024-09-06,Online,Tops,106.97,20,1,20,2024-09-26
1694,586,2024-02-19,Store,Tops,45.98,10,0,,
1695,586,2024-05-19,Store,Dresses,132.44,0,1,3,2024-05-22
1696,587,2024-10-27,Store,Dresses,107.6,0,0,,
1697,588,2024-09-13,Online,Shoes,198.7,10,0,,
1698,588,2024-04-24,Online,Shoes,197.33,10,0,,
1699,588,2024-11-09,Online,Shoes,186.67,0,0,,
1700,588,2024-03-29,Store,Tops,21.25,0,0,,
1701,588,2024-10-06,Online,Shoes,145.22,0,0,,
1702,589,2024-12-01,Store,Dresses,174.2,0,1,1,2024-12-02
1703,589,2024-03-02,Online,Dresses,162.58,0,0,,
1704,589,2024-06-26,Online,Tops,188.78,0,1,5,2024-07-01
1705,589,2024-12-06,Store,Accessories,41.09,0,0,,
1706,589,2024-09-03,Online,Dresses,153.07,10,1,27,2024-09-30
1707,590,2024-03-12,Online,Tops,92.9,20,0,,
1708,590,2024-04-25,Store,Tops,154.89,10,0,,
1709,590,2024-08-22,Store,Dresses,19.82,0,0,,
1710,590,2024-07-10,Store,Tops,54.35,0,0,,
1711,591,2024-12-13,Online,Tops,173.96,0,1,21,2025-01-03
1712,591,2024-03-05,Online,Accessories,85.41,10,1,9,2024-03-14
1713,591,2024-04-08,Online,Shoes,42.44,0,0,,
1714,591,2024-08-14,Online,Accessories,107.84,0,0,,
1715,591,2024-12-08,Store,Shoes,116.85,10,0,,
1716,592,2024-07-10,Online,Tops,27.14,10,1,8,2024-07-18
1717,592,2024-10-06,Store,Tops,43.36,0,0,,
1718,592,2024-06-12,Online,Accessories,62.34,10,1,1,2024-06-13
1719,592,2024-11-20,Online,Shoes,171.5,10,1,20,2024-12-10
1720,593,2024-05-13,Online,Dresses,22.63,0,0,,
1721,593,2024-07-05,Online,Accessories,199.46,10,0,,
1722,593,2024-08-06,Online,Tops,178.67,0,1,21,2024-08-27
1723,593,2024-12-28,Store,Accessories,81.87,0,1,5,2025-01-02
1724,593,2024-09-08,Online,Accessories,89.63,10,0,,
1725,594,2024-01-05,Online,Tops,34.76,0,1,21,2024-01-26
1726,594,2024-01-11,Online,Dresses,173.86,20,0,,
1727,594,2024-07-24,Online,Tops,14.21,10,0,,
1728,595,2024-09-01,Online,Tops,89.08,0,0,,
1729,595,2024-08-12,Online,Tops,68.85,0,1,12,2024-08-24
1730,595,2024-03-22,Online,Tops,130.88,10,1,13,2024-04-04
1731,596,2024-02-25,Store,Shoes,82.58,20,0,,
1732,596,2024-01-08,Store,Dresses,181.28,0,0,,
1733,596,2024-09-26,Store,Shoes,29.21,0,0,,
1734,596,2024-06-23,Online,Shoes,28.16,0,1,1,2024-06-24
1735,596,2024-09-28,Online,Dresses,182.49,10,1,5,2024-10-03
1736,597,2024-10-04,Online,Dresses,39.57,0,0,,
1737,597,2024-10-27,Online,Dresses,89.71,0,0,,
1738,598,2024-06-20,Online,Tops,107.64,0,0,,
1739,598,2024-03-16,Online,Dresses,35.66,0,0,,
1740,598,2024-06-03,Online,Shoes,198.91,0,0,,
1741,599,2024-09-15,Online,Accessories,125.66,20,0,,
1742,600,2024-05-02,Store,Dresses,32.11,0,1,27,2024-05-29
1743,600,2024-05-04,Store,Accessories,133.82,10,0,,
1744,600,2024-06-18,Online,Tops,57.92,20,1,19,2024-07-07
1745,600,2024-12-03,Online,Accessories,170.78,0,0,,
1746,600,2024-03-02,Store,Dresses,91.02,0,0,,
1747,601,2024-01-04,Online,Dresses,130.68,20,0,,
1748,602,2024-02-12,Store,Dresses,38.91,0,1,15,2024-02-27
1749,602,2024-11-19,Store,Shoes,176.84,0,0,,
1750,602,2024-07-15,Online,Tops,135.24,0,1,18,2024-08-02
1751,602,2024-02-07,Store,Accessories,80.99,0,0,,
1752,602,2024-08-27,Store,Dresses,77.92,0,0,,
1753,603,2024-01-15,Online,Tops,156.69,10,1,18,2024-02-02
1754,603,2024-11-04,Online,Dresses,134.67,10,0,,
1755,604,2024-02-12,Online,Shoes,102.69,0,1,1,2024-02-13
1756,604,2024-09-11,Online,Tops,94.36,0,0,,
1757,604,2024-09-11,Online,Accessories,199.87,0,1,23,2024-10-04
1758,605,2024-12-03,Online,Dresses,21.69,0,0,,
1759,605,2024-03-23,Online,Tops,52.09,0,0,,
1760,605,2024-03-03,Online,Shoes,154.93,0,0,,
1761,605,2024-06-23,Online,Tops,11.81,0,0,,
1762,605,2024-06-07,Online,Dresses,113.14,0,0,,
1763,606,2024-03-05,Online,Shoes,104.45,10,0,,
1764,607,2024-11-23,Online,Tops,129.82,0,0,,
1765,607,2024-07-02,Online,Tops,80.23,0,0,,
1766,608,2024-05-08,Online,Accessories,54.28,20,1,27,2024-06-04
1767,608,2024-05-19,Store,Dresses,12.85,0,0,,
1768,608,2024-02-29,Online,Dresses,197.35,10,1,7,2024-03-07
1769,608,2024-02-29,Online,Dresses,75.64,0,0,,
1770,608,2024-10-01,Online,Shoes,52.08,0,0,,
1771,609,2024-10-17,Store,Accessories,189.94,0,0,,
1772,609,2024-04-20,Online,Tops,90.75,0,1,9,2024-04-29
1773,609,2024-01-13,Online,Dresses,95.34,0,0,,
1774,609,2024-07-17,Online,Shoes,50.61,0,1,24,2024-08-10
1775,609,2024-07-04,Online,Shoes,31.3,0,0,,
1776,610,2024-05-23,Store,Shoes,92.41,0,0,,
1777,610,2024-07-05,Store,Accessories,115.29,0,0,,
1778,610,2024-06-14,Online,Accessories,57.92,10,1,12,2024-06-26
1779,610,2024-01-28,Online,Accessories,104.55,0,1,18,2024-02-15
1780,611,2024-01-19,Store,Tops,85.78,20,0,,
1781,611,2024-09-25,Store,Accessories,177.52,0,0,,
1782,612,2024-01-28,Online,Shoes,26.52,0,1,23,2024-02-20
1783,612,2024-10-16,Online,Shoes,135.07,0,0,,
1784,613,2024-06-04,Online,Dresses,81.48,0,1,25,2024-06-29
1785,613,2024-07-18,Online,Accessories,97.3,0,0,,
1786,613,2024-03-26,Online,Dresses,133.15,10,0,,
1787,614,2024-03-31,Store,Shoes,22.88,10,0,,
